0.864,0.151
0.864,0.161
0.864,0.172
0.864,0.183
0.864,0.193
0.864,0.205
0.864,0.216
0.864,0.227
0.864,0.239
0.864,0.251
0.864,0.264
1.305,0.113
1.305,0.109
1.305,0.106
1.305,0.102
1.305,0.099
1.305,0.095
1.305,0.092
1.305,0.089
1.305,0.086
1.305,0.083
1.305,0.080
1.305,0.076
1.305,0.074
1.305,0.071
1.305,0.068
1.305,0.065
1.305,0.062
1.305,0.059
1.305,0.056
1.305,0.053
1.305,0.051
1.305,0.048
1.305,0.045
1.305,0.042
1.305,0.039
1.305,0.036
1.305,0.033
1.305,0.031
1.305,0.028
1.305,0.025
1.305,0.022
1.305,0.019
1.305,0.016
1.305,0.013
1.305,0.009
1.305,0.006
1.305,0.003
1.305,-0.000
1.305,-0.004
1.305,-0.007
1.305,-0.011
1.305,-0.014
1.305,-0.018
1.305,-0.022
1.305,-0.026
1.305,-0.030
1.305,-0.035
1.305,-0.039
1.305,-0.044
1.305,-0.048
1.305,-0.054
1.305,-0.059
1.305,-0.064
1.305,-0.070
1.306,-0.077
1.305,-0.083
1.306,-0.090
1.305,-0.096
1.306,-0.106
1.306,-0.114
1.306,-0.124
1.305,-0.131
1.306,-0.144
1.305,-0.154
1.305,-0.165
1.305,-0.179
1.305,-0.194
1.305,-0.213
1.306,-0.235
1.304,-0.251
1.306,-0.281
1.304,-0.304
1.307,-0.347
1.305,-0.382
1.304,-0.425
1.302,-0.478
1.308,-0.586
1.308,-0.687
1.307,-0.827
1.307,-1.036
1.287,-1.139
1.257,-1.139
1.227,-1.139
1.198,-1.139
1.168,-1.139
1.138,-1.139
1.108,-1.139
1.078,-1.139
0.955,-1.889
1.065,-0.815
1.065,-0.687
1.065,-0.591
1.065,-0.516
1.065,-0.457
1.065,-0.408
1.065,-0.368
1.065,-0.333
1.065,-0.304
1.065,-0.278
1.065,-0.255
1.065,-0.235
1.065,-0.217
1.065,-0.201
1.065,-0.186
1.065,-0.172
1.065,-0.160
1.065,-0.149
1.065,-0.138
1.065,-0.129
1.065,-0.120
1.058,-0.119
0.824,-0.389
0.810,-0.383
0.810,-0.362
0.810,-0.342
0.810,-0.323
0.810,-0.304
0.810,-0.287
0.810,-0.270
0.810,-0.254
0.810,-0.239
0.810,-0.224
0.810,-0.210
0.810,-0.196
0.810,-0.183
0.810,-0.170
0.810,-0.157
0.810,-0.145
0.810,-0.133
0.810,-0.121
0.810,-0.110
0.810,-0.099
0.810,-0.088
0.810,-0.077
0.810,-0.066
0.810,-0.056
0.810,-0.046
0.810,-0.036
0.810,-0.026
0.810,-0.016
0.810,-0.006
0.810,0.004
0.810,0.014
0.810,0.023
0.810,0.033
0.810,0.043
0.810,0.052
0.810,0.062
0.810,0.072
0.810,0.081
0.810,0.091
0.810,0.101
0.810,0.111
0.810,0.121
0.810,0.131
0.811,0.141
0.811,0.151
0.811,0.161
0.811,0.172
0.811,0.183
0.811,0.193
0.811,0.205
0.811,0.216
0.811,0.227
0.811,0.239
0.811,0.251
0.811,0.264
1.254,0.113
1.254,0.109
1.254,0.106
1.254,0.102
1.254,0.099
1.254,0.095
1.254,0.092
1.254,0.089
1.254,0.086
1.254,0.083
1.254,0.080
1.254,0.077
1.254,0.074
1.254,0.071
1.254,0.068
1.254,0.065
1.254,0.062
1.254,0.059
1.254,0.056
1.254,0.053
1.254,0.051
1.254,0.048
1.254,0.045
1.254,0.042
1.254,0.039
1.254,0.036
1.254,0.033
1.254,0.031
1.254,0.028
1.254,0.025
1.254,0.022
1.254,0.019
1.254,0.016
1.254,0.013
1.254,0.009
1.254,0.006
1.254,0.003
1.254,-0.000
1.254,-0.004
1.254,-0.007
1.254,-0.011
1.254,-0.015
1.254,-0.018
1.254,-0.022
1.254,-0.026
1.254,-0.030
1.254,-0.035
1.254,-0.039
1.254,-0.044
1.254,-0.049
1.254,-0.054
1.254,-0.059
1.254,-0.064
1.254,-0.070
1.254,-0.077
1.254,-0.083
1.254,-0.090
1.254,-0.096
1.255,-0.106
1.255,-0.114
1.255,-0.124
1.254,-0.131
1.255,-0.144
1.254,-0.154
1.254,-0.166
1.253,-0.179
1.254,-0.195
1.254,-0.213
1.255,-0.235
1.253,-0.251
1.255,-0.281
1.253,-0.304
1.256,-0.348
1.254,-0.383
1.253,-0.426
1.251,-0.478
1.257,-0.587
1.256,-0.688
1.256,-0.828
1.254,-1.026
1.232,-1.088
1.203,-1.088
1.175,-1.088
1.146,-1.088
1.117,-1.088
1.089,-1.088
1.060,-1.088
1.031,-1.088
0.910,-1.838
0.862,-1.838
1.014,-0.686
1.014,-0.590
1.014,-0.516
1.014,-0.456
1.014,-0.408
1.014,-0.367
1.014,-0.333
1.014,-0.303
1.014,-0.277
1.014,-0.255
1.014,-0.235
1.014,-0.217
1.014,-0.200
1.014,-0.186
1.014,-0.172
1.014,-0.160
1.014,-0.149
1.014,-0.138
1.014,-0.128
1.014,-0.119
1.014,-0.111
1.014,-0.103
1.014,-0.095
1.014,-0.088
1.014,-0.082
1.014,-0.075
1.014,-0.069
1.009,-0.068
0.759,-0.270
0.759,-0.254
0.759,-0.239
0.759,-0.224
0.759,-0.210
0.759,-0.196
0.759,-0.183
0.759,-0.170
0.759,-0.157
0.759,-0.145
0.759,-0.133
0.759,-0.121
0.759,-0.110
0.759,-0.099
0.759,-0.088
0.759,-0.077
0.759,-0.066
0.759,-0.056
0.759,-0.046
0.759,-0.036
0.759,-0.026
0.759,-0.016
0.759,-0.006
0.759,0.004
0.759,0.014
0.759,0.024
0.759,0.033
0.759,0.043
0.759,0.052
0.759,0.062
0.759,0.072
0.759,0.081
0.759,0.091
0.759,0.101
0.759,0.111
0.759,0.121
0.759,0.131
0.759,0.141
0.759,0.151
0.759,0.161
0.759,0.172
0.759,0.183
0.759,0.193
0.759,0.204
0.760,0.216
0.760,0.227
0.760,0.239
0.760,0.251
0.760,0.264
1.202,0.113
1.202,0.109
1.202,0.106
1.202,0.102
1.202,0.099
1.202,0.095
1.202,0.092
1.202,0.089
1.202,0.086
1.202,0.083
1.202,0.080
1.202,0.077
1.202,0.074
1.202,0.071
1.202,0.068
1.202,0.065
1.202,0.062
1.202,0.059
1.202,0.056
1.202,0.053
1.202,0.051
1.202,0.048
1.202,0.045
1.202,0.042
1.202,0.039
1.202,0.036
1.202,0.033
1.202,0.031
1.202,0.028
1.202,0.025
1.202,0.022
1.202,0.019
1.202,0.016
1.202,0.013
1.202,0.009
1.202,0.006
1.202,0.003
1.202,-0.000
1.202,-0.004
1.202,-0.007
1.202,-0.011
1.202,-0.015
1.202,-0.018
1.202,-0.022
1.202,-0.026
1.202,-0.030
1.202,-0.035
1.202,-0.039
1.202,-0.044
1.202,-0.049
1.202,-0.054
1.202,-0.059
1.202,-0.065
1.201,-0.070
1.202,-0.077
1.202,-0.083
1.202,-0.090
1.201,-0.097
1.203,-0.106
1.203,-0.114
1.203,-0.124
1.202,-0.132
1.203,-0.144
1.202,-0.154
1.201,-0.166
1.201,-0.179
1.201,-0.195
1.202,-0.213
1.203,-0.235
1.201,-0.251
1.203,-0.281
1.201,-0.305
1.204,-0.348
1.202,-0.383
1.201,-0.426
1.199,-0.479
1.205,-0.587
1.204,-0.689
1.204,-0.830
1.203,-1.033
1.175,-1.036
1.148,-1.036
1.121,-1.036
1.093,-1.036
1.066,-1.036
1.039,-1.036
1.011,-1.036
0.984,-1.036
0.864,-1.786
0.818,-1.786
0.962,-0.685
0.962,-0.590
0.962,-0.515
0.962,-0.456
0.962,-0.407
0.962,-0.367
0.962,-0.332
0.962,-0.303
0.962,-0.277
0.962,-0.254
0.962,-0.234
0.962,-0.216
0.962,-0.200
0.962,-0.185
0.962,-0.172
0.962,-0.160
0.962,-0.148
0.962,-0.138
0.962,-0.128
0.962,-0.119
0.962,-0.111
0.962,-0.103
0.962,-0.095
0.962,-0.088
0.962,-0.081
0.962,-0.075
0.962,-0.069
0.962,-0.063
0.962,-0.058
0.962,-0.052
0.962,-0.047
0.962,-0.042
0.962,-0.038
0.962,-0.033
0.962,-0.029
0.962,-0.024
0.962,-0.020
0.962,-0.016
0.953,-0.016
0.707,-0.121
0.707,-0.110
0.707,-0.099
0.707,-0.088
0.707,-0.077
0.707,-0.066
0.707,-0.056
0.707,-0.046
0.707,-0.036
0.707,-0.025
0.707,-0.016
0.707,-0.006
0.707,0.004
0.707,0.014
0.707,0.024
0.707,0.033
0.707,0.043
0.707,0.052
0.707,0.062
0.707,0.072
0.707,0.081
0.707,0.091
0.707,0.101
0.707,0.111
0.707,0.121
0.707,0.131
0.707,0.141
0.707,0.151
0.707,0.161
0.707,0.172
0.707,0.182
0.707,0.193
0.707,0.204
0.707,0.216
0.707,0.227
0.707,0.239
0.708,0.251
0.708,0.264
1.150,0.113
1.150,0.109
1.150,0.106
1.150,0.102
1.150,0.099
1.150,0.095
1.150,0.092
1.150,0.089
1.150,0.086
1.150,0.083
1.150,0.080
1.150,0.077
1.150,0.074
1.150,0.071
1.150,0.068
1.150,0.065
1.150,0.062
1.150,0.059
1.150,0.056
1.150,0.053
1.150,0.051
1.150,0.048
1.150,0.045
1.150,0.042
1.150,0.039
1.150,0.036
1.150,0.033
1.150,0.030
1.150,0.028
1.150,0.025
1.150,0.022
1.150,0.019
1.150,0.016
1.150,0.012
1.150,0.009
1.150,0.006
1.150,0.003
1.150,-0.001
1.150,-0.004
1.150,-0.007
1.150,-0.011
1.150,-0.015
1.150,-0.018
1.150,-0.022
1.150,-0.026
1.150,-0.031
1.150,-0.035
1.150,-0.039
1.150,-0.044
1.150,-0.049
1.150,-0.054
1.150,-0.059
1.150,-0.065
1.149,-0.070
1.150,-0.077
1.150,-0.083
1.150,-0.091
1.149,-0.097
1.151,-0.106
1.150,-0.115
1.151,-0.124
1.149,-0.132
1.151,-0.144
1.150,-0.155
1.149,-0.166
1.149,-0.180
1.149,-0.195
1.150,-0.214
1.151,-0.236
1.149,-0.252
1.151,-0.282
1.149,-0.305
1.151,-0.349
1.150,-0.384
1.148,-0.427
1.147,-0.480
1.153,-0.588
1.152,-0.690
1.152,-0.831
1.145,-0.984
1.119,-0.984
1.093,-0.984
1.067,-0.984
1.041,-0.984
1.015,-0.984
0.989,-0.984
0.963,-0.984
0.937,-0.984
0.911,-0.984
0.773,-1.734
0.910,-0.684
0.910,-0.589
0.910,-0.514
0.910,-0.455
0.910,-0.407
0.910,-0.366
0.910,-0.332
0.910,-0.302
0.910,-0.277
0.910,-0.254
0.910,-0.234
0.910,-0.216
0.910,-0.200
0.910,-0.185
0.910,-0.172
0.910,-0.160
0.910,-0.148
0.910,-0.138
0.910,-0.128
0.910,-0.119
0.910,-0.111
0.910,-0.103
0.910,-0.095
0.910,-0.088
0.910,-0.081
0.910,-0.075
0.910,-0.069
0.910,-0.063
0.910,-0.058
0.910,-0.052
0.910,-0.047
0.910,-0.042
0.910,-0.037
0.910,-0.033
0.910,-0.028
0.910,-0.024
0.910,-0.020
0.910,-0.016
0.910,-0.012
0.910,-0.008
0.910,-0.004
0.910,-0.000
0.910,0.003
0.910,0.007
0.910,0.010
0.910,0.014
0.910,0.017
0.910,0.021
0.910,0.024
0.910,0.027
0.910,0.030
0.910,0.034
0.904,0.036
0.655,0.024
0.655,0.033
0.655,0.043
0.655,0.052
0.655,0.062
0.655,0.072
0.655,0.081
0.655,0.091
0.655,0.101
0.655,0.111
0.655,0.121
0.655,0.131
0.655,0.141
0.655,0.151
0.655,0.161
0.655,0.172
0.655,0.182
0.655,0.193
0.655,0.204
0.655,0.216
0.655,0.227
0.655,0.239
0.655,0.251
0.655,0.264
1.097,0.113
1.097,0.109
1.097,0.106
1.097,0.102
1.098,0.099
1.098,0.096
1.098,0.092
1.098,0.089
1.098,0.086
1.098,0.083
1.098,0.080
1.098,0.077
1.098,0.074
1.098,0.071
1.098,0.068
1.098,0.065
1.098,0.062
1.098,0.059
1.098,0.056
1.098,0.053
1.098,0.051
1.098,0.048
1.098,0.045
1.098,0.042
1.098,0.039
1.098,0.036
1.098,0.033
1.098,0.030
1.098,0.028
1.098,0.025
1.098,0.022
1.098,0.019
1.098,0.016
1.098,0.012
1.098,0.009
1.098,0.006
1.098,0.003
1.098,-0.001
1.098,-0.004
1.098,-0.007
1.098,-0.011
1.098,-0.015
1.098,-0.019
1.098,-0.022
1.098,-0.026
1.098,-0.031
1.098,-0.035
1.098,-0.039
1.098,-0.044
1.098,-0.049
1.098,-0.054
1.098,-0.059
1.098,-0.065
1.097,-0.070
1.098,-0.077
1.098,-0.083
1.098,-0.091
1.097,-0.097
1.098,-0.107
1.098,-0.115
1.099,-0.124
1.097,-0.132
1.098,-0.145
1.098,-0.155
1.097,-0.166
1.097,-0.180
1.097,-0.196
1.098,-0.214
1.099,-0.236
1.097,-0.252
1.098,-0.282
1.096,-0.305
1.099,-0.349
1.098,-0.384
1.096,-0.427
1.095,-0.480
1.101,-0.589
1.100,-0.691
1.100,-0.832
1.087,-0.931
1.063,-0.931
1.038,-0.931
1.013,-0.931
0.989,-0.931
0.964,-0.931
0.939,-0.931
0.914,-0.931
0.890,-0.931
0.865,-0.931
0.728,-1.681
0.684,-1.681
0.857,-0.588
0.858,-0.514
0.857,-0.455
0.857,-0.406
0.857,-0.366
0.857,-0.332
0.857,-0.302
0.857,-0.276
0.857,-0.254
0.857,-0.234
0.857,-0.216
0.857,-0.200
0.857,-0.185
0.857,-0.172
0.857,-0.159
0.857,-0.148
0.857,-0.138
0.857,-0.128
0.857,-0.119
0.857,-0.110
0.858,-0.102
0.858,-0.095
0.858,-0.088
0.858,-0.081
0.858,-0.075
0.858,-0.069
0.858,-0.063
0.858,-0.057
0.858,-0.052
0.858,-0.047
0.858,-0.042
0.858,-0.037
0.858,-0.033
0.858,-0.028
0.858,-0.024
0.858,-0.020
0.858,-0.016
0.858,-0.012
0.858,-0.008
0.858,-0.004
0.858,-0.000
0.858,0.003
0.858,0.007
0.858,0.010
0.858,0.014
0.858,0.017
0.858,0.021
0.858,0.024
0.858,0.027
0.858,0.030
0.858,0.034
0.858,0.037
0.858,0.040
0.858,0.043
0.858,0.047
0.858,0.050
0.858,0.053
0.858,0.056
0.858,0.059
0.858,0.063
0.858,0.066
0.858,0.069
0.858,0.072
0.858,0.076
0.858,0.079
0.858,0.083
0.858,0.086
0.603,0.172
0.603,0.182
0.603,0.193
0.603,0.204
0.603,0.216
0.603,0.227
0.603,0.239
0.603,0.251
0.603,0.264
1.045,0.113
1.045,0.110
1.045,0.106
1.045,0.102
1.045,0.099
1.045,0.096
1.045,0.092
1.045,0.089
1.045,0.086
1.045,0.083
1.045,0.080
1.045,0.077
1.045,0.074
1.045,0.071
1.045,0.068
1.045,0.065
1.046,0.062
1.046,0.059
1.046,0.056
1.046,0.053
1.046,0.051
1.046,0.048
1.046,0.045
1.046,0.042
1.046,0.039
1.046,0.036
1.046,0.033
1.046,0.030
1.046,0.028
1.046,0.025
1.046,0.022
1.046,0.019
1.046,0.015
1.046,0.012
1.046,0.009
1.046,0.006
1.046,0.003
1.046,-0.001
1.046,-0.004
1.046,-0.008
1.046,-0.011
1.046,-0.015
1.046,-0.019
1.046,-0.023
1.046,-0.027
1.046,-0.031
1.046,-0.035
1.046,-0.040
1.046,-0.044
1.046,-0.049
1.046,-0.054
1.046,-0.059
1.046,-0.065
1.045,-0.070
1.046,-0.077
1.046,-0.084
1.046,-0.091
1.045,-0.097
1.046,-0.107
1.046,-0.115
1.047,-0.125
1.045,-0.132
1.046,-0.145
1.046,-0.155
1.045,-0.167
1.045,-0.180
1.045,-0.196
1.046,-0.214
1.047,-0.236
1.044,-0.252
1.046,-0.283
1.044,-0.306
1.047,-0.350
1.046,-0.385
1.044,-0.428
1.043,-0.481
1.049,-0.590
1.048,-0.692
1.047,-0.833
1.030,-0.879
1.006,-0.879
0.983,-0.879
0.959,-0.879
0.936,-0.879
0.913,-0.879
0.889,-0.879
0.866,-0.879
0.842,-0.879
0.819,-0.879
0.684,-1.629
0.641,-1.629
0.805,-0.587
0.805,-0.513
0.805,-0.454
0.805,-0.406
0.805,-0.366
0.805,-0.331
0.805,-0.302
0.805,-0.276
0.805,-0.253
0.805,-0.233
0.805,-0.215
0.805,-0.199
0.805,-0.185
0.805,-0.171
0.805,-0.159
0.805,-0.148
0.805,-0.137
0.805,-0.128
0.805,-0.119
0.805,-0.110
0.805,-0.102
0.805,-0.095
0.805,-0.088
0.805,-0.081
0.805,-0.075
0.805,-0.069
0.805,-0.063
0.805,-0.057
0.805,-0.052
0.805,-0.047
0.805,-0.042
0.805,-0.037
0.805,-0.033
0.805,-0.028
0.805,-0.024
0.805,-0.020
0.805,-0.016
0.805,-0.012
0.805,-0.008
0.805,-0.004
0.805,-0.000
0.805,0.003
0.805,0.007
0.805,0.010
0.805,0.014
0.805,0.017
0.805,0.021
0.805,0.024
0.805,0.027
0.805,0.031
0.806,0.034
0.806,0.037
0.806,0.040
0.806,0.043
0.806,0.047
0.806,0.050
0.806,0.053
0.806,0.056
0.806,0.059
0.806,0.063
0.806,0.066
0.806,0.069
0.806,0.072
0.806,0.076
0.806,0.079
0.806,0.083
0.806,0.086
0.806,0.089
0.806,0.093
0.806,0.097
0.806,0.100
0.806,0.104
0.806,0.108
0.806,0.112
0.806,0.116
0.806,0.120
0.993,0.113
0.993,0.110
0.993,0.106
0.993,0.102
0.993,0.099
0.993,0.096
0.993,0.092
0.993,0.089
0.993,0.086
0.993,0.083
0.993,0.080
0.993,0.077
0.993,0.074
0.993,0.071
0.993,0.068
0.993,0.065
0.993,0.062
0.993,0.059
0.993,0.056
0.993,0.053
0.993,0.051
0.993,0.048
0.993,0.045
0.993,0.042
0.993,0.039
0.993,0.036
0.993,0.033
0.993,0.030
0.993,0.027
0.993,0.025
0.993,0.022
0.993,0.019
0.993,0.015
0.993,0.012
0.993,0.009
0.993,0.006
0.993,0.003
0.994,-0.001
0.994,-0.004
0.994,-0.008
0.994,-0.011
0.994,-0.015
0.994,-0.019
0.994,-0.023
0.994,-0.027
0.994,-0.031
0.994,-0.035
0.994,-0.040
0.994,-0.044
0.994,-0.049
0.994,-0.054
0.994,-0.060
0.994,-0.065
0.993,-0.070
0.994,-0.077
0.994,-0.084
0.994,-0.091
0.993,-0.097
0.994,-0.107
0.994,-0.115
0.994,-0.125
0.993,-0.132
0.994,-0.145
0.993,-0.155
0.993,-0.167
0.993,-0.180
0.993,-0.196
0.994,-0.215
0.995,-0.237
0.992,-0.253
0.994,-0.283
0.992,-0.306
0.995,-0.350
0.994,-0.386
0.992,-0.428
0.991,-0.482
0.997,-0.591
0.996,-0.693
0.994,-0.827
0.972,-0.827
0.950,-0.827
0.928,-0.827
0.906,-0.827
0.884,-0.827
0.862,-0.827
0.840,-0.827
0.817,-0.827
0.795,-0.827
0.773,-0.827
0.639,-1.577
0.597,-1.577
0.555,-1.577
0.753,-0.512
0.753,-0.454
0.753,-0.405
0.753,-0.365
0.753,-0.331
0.753,-0.301
0.753,-0.276
0.753,-0.253
0.753,-0.233
0.753,-0.215
0.753,-0.199
0.753,-0.184
0.753,-0.171
0.753,-0.159
0.753,-0.148
0.753,-0.137
0.753,-0.128
0.753,-0.119
0.753,-0.110
0.753,-0.102
0.753,-0.095
0.753,-0.088
0.753,-0.081
0.753,-0.075
0.753,-0.069
0.753,-0.063
0.753,-0.057
0.753,-0.052
0.753,-0.047
0.753,-0.042
0.753,-0.037
0.753,-0.033
0.753,-0.028
0.753,-0.024
0.753,-0.020
0.753,-0.016
0.753,-0.012
0.753,-0.008
0.753,-0.004
0.753,-0.000
0.753,0.003
0.753,0.007
0.753,0.010
0.753,0.014
0.753,0.017
0.753,0.021
0.753,0.024
0.753,0.027
0.753,0.031
0.753,0.034
0.753,0.037
0.753,0.040
0.753,0.043
0.753,0.047
0.753,0.050
0.753,0.053
0.753,0.056
0.753,0.059
0.753,0.063
0.753,0.066
0.753,0.069
0.753,0.072
0.753,0.076
0.754,0.079
0.754,0.082
0.754,0.086
0.754,0.089
0.754,0.093
0.754,0.097
0.754,0.100
0.754,0.104
0.754,0.108
0.754,0.112
0.754,0.116
0.754,0.120
0.941,0.113
0.941,0.110
0.941,0.106
0.941,0.102
0.941,0.099
0.941,0.096
0.941,0.092
0.941,0.089
0.941,0.086
0.941,0.083
0.941,0.080
0.941,0.077
0.941,0.074
0.941,0.071
0.941,0.068
0.941,0.065
0.941,0.062
0.941,0.059
0.941,0.056
0.941,0.053
0.941,0.051
0.941,0.048
0.941,0.045
0.941,0.042
0.941,0.039
0.941,0.036
0.941,0.033
0.941,0.030
0.941,0.027
0.941,0.025
0.941,0.022
0.941,0.018
0.941,0.015
0.941,0.012
0.941,0.009
0.941,0.006
0.941,0.003
0.941,-0.001
0.941,-0.004
0.941,-0.008
0.941,-0.011
0.941,-0.015
0.941,-0.019
0.941,-0.023
0.941,-0.027
0.941,-0.031
0.941,-0.035
0.941,-0.040
0.941,-0.044
0.941,-0.049
0.941,-0.054
0.941,-0.060
0.941,-0.065
0.941,-0.070
0.942,-0.078
0.941,-0.084
0.942,-0.091
0.941,-0.097
0.942,-0.107
0.942,-0.115
0.942,-0.125
0.941,-0.133
0.942,-0.145
0.941,-0.155
0.941,-0.167
0.941,-0.181
0.941,-0.197
0.941,-0.215
0.942,-0.237
0.940,-0.253
0.942,-0.283
0.940,-0.307
0.943,-0.351
0.941,-0.386
0.940,-0.429
0.938,-0.482
0.944,-0.592
0.944,-0.694
0.935,-0.775
0.914,-0.775
0.893,-0.775
0.873,-0.775
0.852,-0.775
0.831,-0.775
0.810,-0.775
0.790,-0.775
0.769,-0.775
0.748,-0.775
0.727,-0.775
0.706,-0.775
0.554,-1.525
0.513,-1.525
0.472,-1.525
0.701,-0.453
0.701,-0.405
0.701,-0.365
0.701,-0.330
0.701,-0.301
0.701,-0.275
0.701,-0.253
0.701,-0.233
0.701,-0.215
0.701,-0.199
0.701,-0.184
0.701,-0.171
0.701,-0.159
0.701,-0.147
0.701,-0.137
0.701,-0.127
0.701,-0.118
0.701,-0.110
0.701,-0.102
0.701,-0.095
0.701,-0.087
0.701,-0.081
0.701,-0.074
0.701,-0.068
0.701,-0.063
0.701,-0.057
0.701,-0.052
0.701,-0.047
0.701,-0.042
0.701,-0.037
